source,material,temperature_C,time_h,location_id,x_sample,y_sample,z_sample,sVMFEA_MPa,sHydFEA_MPa,stress_fea_xx_MPa,strain_fea_xx,stress_fea_yy_MPa,strain_fea_yy,stress_fea_zz_MPa,strain_fea_zz,stress_fea_xy_MPa,strain_fea_xy,stress_fea_yz_MPa,strain_fea_yz,stress_fea_xz_MPa,strain_fea_xz
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,1,8.0,0.0,0.0,109.67531967540073,56.10698856209152,54.23117647058824,108.76770588235289,120.34509803921573,521.3616666666669,-6.255308823529398,-268.9207843137255,-0.05684407741012193,-0.7096081437942313,0.0003505020277699174,0.004382061517514524,-0.024349332676370183,-0.3040495297655228
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,2,12.0,0.0,0.0,113.16612891051811,-33.55775945945947,6.038405405405403,175.25297297297297,-108.97027027027029,-543.0454054054055,2.2585864864864846,151.65405405405403,0.02671617678079386,0.3336273599986654,-0.0008124634601379046,-0.010140873265292304,0.0039062156359261635,0.04878552828190952
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,3,8.0,4.0,0.0,71.16567579100978,28.802203277932964,40.93291155560123,137.5594100281206,60.85422537579761,261.9366011453769,-15.38052709759994,-214.03591476004073,-0.025526090195737372,-0.31875349108216955,-0.05295082907908662,-0.6612138657349931,11.17502041312045,139.543264511066
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,4,12.0,4.0,0.0,93.35504063440263,-18.00365725123621,17.93284427284427,185.7440845356635,-77.72138047822261,-411.5041692068009,5.777564451669715,109.83556255503626,0.0043404062999258045,0.05429246359855999,-0.027915972881644206,-0.34855566117032455,13.909032378242902,173.7101429248797
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,5,-4.0,8.0,0.0,84.56180277217888,25.645187678086156,81.84098468367503,405.919944623904,-1.2602387764519742,-112.9544942536313,-3.645182872964599,-127.83857758147096,-0.009247441790139126,-0.1155271002911065,0.01465567189821193,0.18301742002020907,-3.6970490913485836,-46.1665121409893
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,6,0.0,8.0,0.0,84.03543667353304,34.65748199757403,87.48224546155893,404.2071222972465,23.15738501136743,2.585651338831583,-6.667184480204275,-183.64014422650217,-0.018935444569553775,-0.23637094497688954,-0.007275871661497711,-0.09085820477654463,-6.226274825733421,-77.76232955670403
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,7,4.0,8.0,0.0,53.387753594555285,25.81127177780985,41.68826190427089,154.54541923243482,44.319280416297175,170.94961687735866,-8.573726987138507,-159.29950977844683,0.052737435042891495,0.658479235463535,0.03258835365720038,0.40696854946745664,7.848793860716425,98.00520340097478
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,8,8.0,8.0,0.0,48.507236572453614,11.217150913149958,11.077065459623736,23.196579888081388,19.465733716230183,75.57647697209903,3.108653563595953,-26.54919400871355,-0.008121409065160899,-0.10125190764080369,-0.006471413197753883,-0.08089700854410398,26.784584927370897,334.4884156332059
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,9,12.0,8.0,0.0,60.57732611626152,-9.38019206167532,9.820901680531517,99.76426885712691,-38.9708606442968,-204.89675646250905,1.0093827787393221,44.73773586064429,0.0008104461640308395,0.010119811797178094,-0.011408388560816527,-0.14246499906583937,23.389902713416333,292.0670176148735
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,10,-4.0,12.0,0.0,85.78371330480043,-25.162647736925123,-82.20304514015288,-410.15618674918096,2.6210871860211133,119.47385875500547,4.094014743356389,128.66747178740445,-0.0029394484435363204,-0.03670504559975292,0.0018881045564172316,0.02357183670333833,-3.4929781579905352,-43.621012559155446
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,11,0.0,12.0,0.0,92.82024177887936,-26.454887245827063,-88.30811463849237,-442.9896303305756,6.051213510499938,146.1830064861675,2.892239390511244,126.46448511676027,-0.03094597706244226,-0.3863851738273565,0.008796971783716289,0.10985310706277744,-0.0603549258158507,-0.7538199106829048
finite_element_interpolated,Type 316H stainless steel,550.0,800.0,12,4.0,12.0,0.0,84.8380663869076,-17.703623008076836,-72.51454485920104,-380.2234381139489,15.502331368696794,169.32237066142764,3.9013444662737395,96.90159528487229,0.04265239487063155,0.5327071722401446,-0.008435335738545978,-0.10533059388139374,10.599073346430913,132.36871316306488
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,1,8.0,0.0,0.0,118.91853990786326,59.178222222222246,59.532843137254915,129.21882352941174,127.65784313725496,554.6820588235296,-9.656019607843124,-302.80803921568634,-0.06106207970398757,-0.7627590330165436,0.001132482907756558,0.014178254261229595,-0.027789494137862074,-0.34702461441278465
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,2,12.0,0.0,0.0,122.8877133804974,-35.25947747747748,8.272216216216213,196.09351351351347,-117.12972972972975,-586.7283783783785,3.0790810810810787,163.66729729729732,0.029378407809321053,0.3668751842705273,-0.0011952685243383303,-0.014926870890824923,0.004407313110212141,0.054945931438692086
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,3,8.0,4.0,0.0,74.84452193768306,32.61246869521079,46.02331178355553,153.72097740076046,65.64822335784154,276.2678985229683,-13.834129055764723,-219.9876423546558,-0.015312141354461128,-0.19124192103736715,-0.05133707107114589,-0.6410019391751753,12.368595885611782,154.4653253019927
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,4,12.0,4.0,0.0,101.56257976579597,-19.489881731355425,20.07596017069701,205.2317767391452,-84.11504775452146,-445.34663957190276,5.56944238975818,114.63077775519884,0.003371572391722373,0.042208402951327606,-0.0285908064928061,-0.35694349622898297,15.918528415633675,198.7959395109395
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,5,-4.0,8.0,0.0,89.29215118476591,27.352653541945923,86.66266046981781,429.0536829498758,-0.9590878721954864,-118.07609202979759,-3.64561197178456,-134.84530270068336,-0.011448911902506657,-0.14292542351957468,0.011467103957054622,0.14319870669594317,-4.1992595644626105,-52.43888643505395
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,6,0.0,8.0,0.0,87.72373443340229,36.5864475823428,91.23816618989423,419.7695766738808,26.01175403322159,12.499566046862528,-7.490577476087418,-196.68874326658516,-0.02146376359784174,-0.267969848216454,-0.0018914057423377595,-0.023618930706065244,-6.666439517037501,-83.26373971639435
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,7,4.0,8.0,0.0,55.47506882859839,28.89186521760052,43.528899135922124,153.4063405442934,49.70607847504348,191.96494917957284,-6.559381958164057,-159.34248505220899,0.042490863939079936,0.5306642904562963,0.028700452955984793,0.35843713838579094,8.584436135915258,107.20694634399514
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,8,8.0,8.0,0.0,53.31756016187911,11.337462026665099,11.03111629507972,22.420390466262173,20.51838603082189,81.65581866818778,2.462883754093685,-31.07566609297708,-0.006362381195809657,-0.07954991465931774,-0.0008708718686305326,-0.010814284255884599,29.428161505099283,367.50303365427175
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,9,12.0,8.0,0.0,67.056584956668,-10.999648863826698,9.674912400200993,105.47441731338282,-43.73407766177209,-227.98552844620625,1.0602186700910055,51.69062830104404,4.433215900713841e-05,0.0005538236969165611,-0.015368088919875317,-0.19187910234123934,26.012521355591534,324.8442246384903
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,10,-4.0,12.0,0.0,90.99717533386769,-26.714730493872107,-87.19549872588279,-434.9870895522388,2.8189905351292315,127.06836184929014,4.232316709137241,135.89185657080452,-0.0014920225562561262,-0.018629337648708465,-0.007920841160690454,-0.09888545647094468,-4.027411175828177,-50.2939869858027
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,11,0.0,12.0,0.0,98.66328374335343,-27.56793938216683,-93.29186455483087,-469.53981490943187,7.549469200252387,160.10264080165652,3.038577208077985,131.9336912212992,-0.032644276859936934,-0.40757497921012786,0.0061218129642827655,0.07644817274157073,-0.02499661368777588,-0.3123429303403995
finite_element_interpolated,Type 316H stainless steel,550.0,200.0,12,4.0,12.0,0.0,92.31943622244826,-19.409010041475653,-78.78863785199736,-412.433149967256,17.131060903732813,186.49785854616894,3.43054682383759,100.95311722331367,0.03926390414652474,0.4903083742274962,-0.007623835022266761,-0.09520058226379038,12.230153896529146,152.71897838899804
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,1,8.0,0.0,0.0,130.40752625342958,62.053352941176506,65.52176470588236,154.79078431372545,135.55000000000007,592.231960784314,-14.911705882352926,-347.42029411764713,-0.05521793232395381,-0.6894533558092756,0.0005921557705889716,0.007288911884842875,-0.030671781635335377,-0.38299920911664675
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,2,12.0,0.0,0.0,135.39001026422676,-37.40132432432434,11.342243243243237,224.02081081081084,-127.5621621621622,-643.0837837837838,4.015945945945944,178.28702702702708,0.02073031997059161,0.258874890224857,-0.0015607105444315284,-0.01947873205431417,0.005150668784727329,0.06434793489141877
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,3,8.0,4.0,0.0,77.38897561931253,37.17455125701847,51.766169713842615,170.89070572408187,70.4739912555237,287.7063157353862,-10.716507198310898,-219.24027616102546,-0.01658363598661974,-0.20710380760750707,-0.041977917360059444,-0.5240976085026664,13.7363892132774,171.53567779033804
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,4,12.0,4.0,0.0,111.60268757671585,-21.55682611935244,22.44061979272505,228.4323315044368,-92.17335704125179,-487.17963015647234,5.062258890469418,119.94323552123556,-0.00027392606167774003,-0.0033615697233526087,-0.02274779477038877,-0.28415718596569756,18.33566890198469,228.97796111901368
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,5,-4.0,8.0,0.0,90.05897668114663,28.336786194797867,88.09936603159952,433.9819658514074,-0.5322416968817987,-119.43663831937941,-2.556765750324125,-132.07928648339814,-0.009557675214416632,-0.11943536577600009,0.012679592405027737,0.1583405934346713,-4.882660359944623,-60.97864372514119
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,6,0.0,8.0,0.0,86.25257688974526,38.193306189166,91.34438646558021,413.84794669251926,29.307195110294867,26.49262411330571,-6.071663008377085,-194.41256774378547,-0.018961391009877607,-0.23672927770489022,-0.0035170991107402808,-0.04392225160811232,-6.938400400079194,-86.6359635695803
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,7,4.0,8.0,0.0,57.75843188779969,32.08472244059035,44.93042906931182,149.06658216988714,55.6827609797007,216.2025962618493,-4.35902272724148,-158.68247549717128,0.03037684147383239,0.37942744358941183,0.025368789957511528,0.31682689714938866,9.32724521388849,116.48733592831663
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,8,8.0,8.0,0.0,57.98786186098906,11.707735076694114,11.25855163698234,22.310503850276895,22.50548716082652,92.5601594496514,1.3591664322734824,-39.48447800474035,0.0015813798855669609,0.019569900962754794,0.002261326216608123,0.028101391244114565,31.763516635359608,396.6491989162184
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,9,12.0,8.0,0.0,74.03422191039672,-13.463724596616606,8.212957400480152,106.44355622243313,-49.54591284685389,-254.19334961755345,0.9417816565239239,61.05273722851879,0.003229814105763942,0.040333023378540056,-0.018627619782232836,-0.23260709227784448,28.937189157500974,361.3715336943777
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,10,-4.0,12.0,0.0,91.94560126622945,-27.37479905351292,-88.41693483800509,-439.87938296323256,3.011129595922825,130.96507826720057,3.281408081543502,132.65673279941754,-0.0027305319090939507,-0.03408177808894762,-0.0020970280686582275,-0.026197776691917432,-4.834545868219876,-60.37268929741536
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,11,0.0,12.0,0.0,104.58189765305633,-28.56480950734792,-98.19793270189902,-496.03006092386613,9.286676887709117,175.01240777758576,3.216827292146135,137.11360271087972,-0.031756478496884885,-0.3965458720328781,0.003714112411513009,0.0463825516819433,-0.020746181723368867,-0.2596068211286289
finite_element_interpolated,Type 316H stainless steel,550.0,50.0,12,4.0,12.0,0.0,99.69849675576287,-20.731035800043657,-84.42504256712508,-442.18991486574976,19.525926653569094,206.84537655533728,2.706008513425016,101.84958873608379,0.02690535784209393,0.3359890872016589,-0.012521019651620816,-0.1563786932389527,14.136486574983632,176.5360412573674
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,1,8.0,0.0,0.0,135.6336369195877,64.06718954248369,71.48411764705884,183.77999999999997,138.40294117647065,601.8109803921571,-17.68549019607843,-372.9890196078432,-0.04579661862465106,-0.5720780811336508,0.0023058390307478735,0.028912603663820702,-0.03651114817060945,-0.4559481642915023
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,2,12.0,0.0,0.0,141.27618240306896,-37.530531531531544,14.20348648648648,242.44999999999996,-131.55675675675678,-667.6164864864867,4.761675675675675,183.50783783783785,0.03639034395713042,0.4544428970076992,-0.0025159273891832952,-0.031426373050792863,0.004522094558327049,0.05636574980778586
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,3,8.0,4.0,0.0,78.24295674153424,40.51669885431166,56.33188912452471,185.71390194228272,72.89467194200246,289.1266505666159,-7.676464503592151,-213.95211109969264,-0.010661548775390398,-0.13325595729478057,-0.031129783099825385,-0.38881691309952937,15.170206139818193,189.44914979586872
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,4,12.0,4.0,0.0,117.0675935904765,-22.216493215019543,24.902097812097807,246.53680281785546,-95.50350470771527,-505.3712605838923,3.951927250558831,115.7379762920816,-0.002753472303020959,-0.0342511105725517,-0.018945101558002466,-0.23647891217739764,20.743830522251574,259.03405710221494
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,5,-4.0,8.0,0.0,88.47048516743922,28.68901933621933,87.32106840705823,427.6726037752433,-0.0023565649240779524,-117.57215505306874,-1.251653833476168,-125.37462763970377,-0.003806022726019821,-0.04756248467384476,0.011384327100750664,0.14216161614673534,-5.507331619311314,-68.78884028830728
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,6,0.0,8.0,0.0,82.36074416975455,39.165637107914414,89.17014303172641,396.2908139153825,32.44789094769613,42.12980164332872,-4.121122655679282,-186.22086522246724,-0.018554330669731597,-0.23168638263457145,7.830773215157863e-05,0.000921546087061742,-7.17188264229779,-89.5775494978528
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,7,4.0,8.0,0.0,59.80931881855221,34.27400300628524,44.80071952870979,139.3011878767881,60.73783108893059,238.80413389426218,-2.716541598784653,-157.4090102768211,0.02151076587542463,0.2688206384895414,0.020936678922849936,0.2614410983109034,10.132166481065216,126.53393795755916
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,8,8.0,8.0,0.0,61.388058416600245,12.21642523316386,11.251200951996946,20.19477334998677,24.41085964929536,102.35701655176487,0.9872150981992703,-43.89273768944054,0.005062852773739416,0.06319428457525895,0.0038753705407968296,0.04847072361033715,33.44097796048426,417.6071082601469
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,9,12.0,8.0,0.0,78.76173823621679,-15.41810764334766,6.694247054882475,104.98134168946457,-53.44285718273686,-270.53076210150186,0.49428719781140085,66.26634735637316,0.007286964879683911,0.09099755502178089,-0.015437545692827362,-0.1928521249612704,31.205487549550554,389.6989986600413
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,10,-4.0,12.0,0.0,89.96655062323117,-27.272993932775147,-86.90006734619584,-430.8382599199126,3.0384093556607206,130.7239752457226,2.042676192209683,124.50926101201308,-0.00258568081864016,-0.03228523162439506,-0.0012252860741604902,-0.015321391932629547,-5.5861093920640705,-69.7511894794321
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,11,0.0,12.0,0.0,104.13352871234267,-27.94722618641485,-97.20314235582018,-492.3386639685785,10.84094755167417,182.17642187683896,2.5205162449014775,130.23311021252405,-0.024986198531370553,-0.3120259790020244,0.0048192475115431685,0.06018261889107776,0.052746523231699205,0.658521835115812
finite_element_interpolated,Type 316H stainless steel,550.0,10.0,12,4.0,12.0,0.0,103.15911567600976,-20.90433660772756,-86.20340537000654,-452.53228552717746,21.740098231827115,221.37796987557303,1.7502973149967254,96.57150884086442,0.017811963949255216,0.22247786185413926,-0.0102273192060813,-0.12771647590042928,15.79218074656189,197.22243614931241
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,1,8.0,0.0,0.0,129.64648573682277,65.89594771241833,79.26843137254905,224.9074509803921,133.1598039215687,561.4702941176474,-14.740392156862752,-362.0780392156865,-0.030603228165321808,-0.3821783432969357,0.0036388387103821404,0.04534930120210076,-0.040604565140490295,-0.5069612055286168
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,2,12.0,0.0,0.0,134.1051935498668,-33.30037837837839,18.755675675675672,253.53027027027022,-122.2756756756757,-626.9056756756756,3.6188648648648654,159.0140540540541,0.02966239198393572,0.37041971088812137,-0.002377833148763464,-0.029681278121976927,0.004427198938069157,0.055375676401047125
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,3,8.0,4.0,0.0,78.64753196160873,43.26482123649637,61.156396360205164,204.5877588542494,73.41972486663741,281.1447945141491,-4.78165751735349,-207.14234886349837,-0.004741325922205577,-0.05920922965297459,-0.020008304653356148,-0.2498303598796115,17.11331668830986,213.70737838544824
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,4,12.0,4.0,0.0,119.03986941930825,-22.065288943078432,26.88194269457427,258.27906455327513,-95.35326966063813,-505.0798482693221,2.275460136828559,104.65888220551385,-0.00906139464399424,-0.11304969247621607,-0.013217813055779942,-0.16488083547669652,23.319106888843727,291.2092274605432
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,5,-4.0,8.0,0.0,86.21639025497936,28.942085750888136,85.97329905289294,418.20911552068907,0.9872774694003115,-112.42526951897509,-0.13431926962884805,-119.42573889731248,0.0020488095145570115,0.025691307772198906,0.009584592973095735,0.11969476871585999,-6.166137956797854,-76.99906761597117
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,6,0.0,8.0,0.0,77.03719888659559,39.797595269143144,85.26888930231921,369.35226218841945,36.24572471683814,63.23451880918408,-2.1218282117279195,-176.32418277338172,-0.017289300637910454,-0.2159060909000067,0.0027690686971917986,0.03454540341368151,-7.713417895009931,-96.32391488758864
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,7,4.0,8.0,0.0,62.39161910857681,35.90521831386808,42.997675719893024,121.34925425611624,66.04033280402548,265.2341256865535,-1.3223535823142432,-155.38028201796894,0.013054066759512192,0.16286703906906796,0.015361887889131669,0.19183867772598764,11.198699861830033,139.84365876141968
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,8,8.0,8.0,0.0,64.9800475608048,12.520360457050325,10.80388991060278,16.14239981904196,25.941262969483006,110.68659680766322,0.8159284910651943,-46.20796118252184,0.007138434548639404,0.08915701411134458,0.005033512406954538,0.0628924249692563,35.31909501283426,441.0470777726419
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,9,12.0,8.0,0.0,83.136283630207,-17.131031691846722,5.039137234101949,101.66273814974036,-56.5381511361733,-282.8274685947183,0.10591882653118198,70.85856741667132,0.01096770089265818,0.13696236387014915,-0.011384254533515211,-0.1421220868850715,33.661630143487244,420.37630338897884
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,10,-4.0,12.0,0.0,86.80913975856954,-26.758579571653925,-84.17177648343647,-415.91986530760823,3.027292682926829,128.5487550054605,0.8687450855478703,115.07103021477977,-0.0009447291612880221,-0.011794397724526187,-0.0013398787142148753,-0.016733603290533236,-6.210557881325083,-77.57623225336731
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,11,0.0,12.0,0.0,100.88838543757616,-26.428213686325464,-93.36102505703636,-474.64608419313055,12.759429552143386,187.95052029366025,1.3169544459165852,116.51670821233407,-0.01794153579983663,-0.22405001192430252,0.0033834693555112754,0.04225310122104191,0.2971269496516579,3.7125134139998965
finite_element_interpolated,Type 316H stainless steel,550.0,1.0,12,4.0,12.0,0.0,105.295625087747,-20.847236542239678,-86.87735428945643,-457.1086313032089,23.479083169613627,232.05016371971186,0.856561493123772,90.78957039947608,0.007640985369895598,0.09528621943375601,-0.006954843187610382,-0.08684925968325818,17.256761624099543,215.47693844138837
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,1,8.0,0.0,0.0,92.99958844473569,59.386166666666675,95.67107843137256,354.02784313725493,84.78137254901965,286.0266666666669,-2.2939509803921574,-257.66313725490204,-0.0004880800123024613,-0.006095432092695665,0.0010841493559919542,0.013521517842190953,-0.01933776531231096,-0.24157099757429323
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,2,12.0,0.0,0.0,125.11721801483459,-22.758329675675686,35.32864864864864,313.8764864864865,-103.64324324324326,-553.9270270270271,0.03960556756756753,93.50432432432434,0.0025426503329018533,0.03175185457237268,-0.0001351375145910085,-0.0016905555056718497,0.0015015413964696578,0.018759081545320355
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,3,8.0,4.0,0.0,76.5818708958781,41.28399768620161,70.376112164725,270.2663681461897,54.73708115733519,172.6053963508628,-1.2612002634553763,-177.04268901988996,0.014809574044075935,0.18493683762200874,-0.005080186789693936,-0.06355195532313734,23.156255757247358,289.1843397733536
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,4,12.0,4.0,0.0,114.75847207373785,-22.338573359488823,24.617908284224065,245.2015288220551,-91.66106076000816,-480.65938765833516,0.027432397317618422,91.67034478087116,-0.005191498889132532,-0.06482854283430153,0.0010942413183711534,0.013667600179583163,25.188435616067192,314.52122773149085
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,5,-4.0,8.0,0.0,87.87531126014731,32.4196895451425,90.1967804953084,430.34090271826307,7.114192409958906,-88.42239670819873,-0.0519042698398048,-133.16772694310762,0.0011515654801092835,0.014380419550298541,0.009021491514561676,0.11266015093475121,-7.585574856615464,-94.71497538840178
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,6,0.0,8.0,0.0,68.66571745894014,40.548225064233414,76.6166005557414,312.22537686641033,45.565717514047144,118.3714667067201,-0.5376428770882982,-169.5048193840419,-0.01446848313852608,-0.1807002161814373,0.004228934730425245,0.05273565523763474,-8.036434618456894,-100.36871875661392
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,7,4.0,8.0,0.0,69.63781724492041,34.854708293360275,32.41858926398712,59.59540099949815,72.97010426677116,312.7908838341135,-0.8245686506774452,-147.9637531088243,0.0006494924584839815,0.008161190187690293,0.0008636205122166721,0.01078525344122204,15.830690162435642,197.69533302399762
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,8,8.0,8.0,0.0,70.87692015617132,10.03865187891544,8.27749670243213,10.56788426549705,22.102583766878784,96.8520430562249,-0.2641248325645894,-42.782809600613724,0.01349121997795398,0.16847676326639763,0.009435691470250971,0.11783231697352956,39.33342940175648,491.1673087400793
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,9,12.0,8.0,0.0,87.44173647294916,-19.510309834348533,1.4030998548378095,88.71165454190162,-59.96072357768968,-294.4589911227737,0.026694219806264317,80.11575367092848,0.010261267741591303,0.12803098540835234,0.0012838641361572608,0.01603248870555175,36.34604586566914,453.88986335212985
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,10,-4.0,12.0,0.0,91.92648505364232,-27.920536245601255,-88.80933381871131,-440.1335220240262,4.916020931925736,145.11128867855842,0.13170414998179833,115.23539861667273,0.0013923943645674625,0.017388387355158186,-0.0008996008467748232,-0.011234492669341602,-5.52444939934474,-68.97192209683291
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,11,0.0,12.0,0.0,106.06551498282744,-26.263072441769395,-96.20478144297104,-492.9496136111546,17.3638796786599,215.99093955033138,0.051684439002952234,107.90692400039214,-0.002035610472088345,-0.02542190777370945,0.0009501798456689559,0.011866553474178875,2.4808194144275006,30.98103547171035
finite_element_interpolated,Type 316H stainless steel,550.0,0.0,12,4.0,12.0,0.0,110.32831531411496,-22.970960492010466,-91.4953110674525,-477.2617157825802,22.588605108055017,235.1752717747217,-0.00617551663392272,94.11811001964634,-0.0036580639819261762,-0.045681198714417254,-0.006730341069721097,-0.08404601469404488,20.202095612311723,252.27161755075315
